Rotatable_Bonds	SMILES	Rot_Hash
3	Cc1[nH]nc(NC(=O)[N-]S(=O)(=O)c2ccc(Cl)cc2)c1C#N	rot3_1a2712c0e7
3	CSc1nn2c(Nc3cc(Cl)cc(Cl)c3)c3c(nc2c1C)CCNC3=O	rot3_5e9ea7d4c4
3	C[C@H]1CC=C(C(=O)NS(=O)(=O)C(F)(F)F)[C@](C)(c2ccc(Cl)c(Cl)c2)C1	rot3_d7fbe2c0f1
3	C=C(C)CC1(O)C(=O)Nc2ccc(-c3c(C)noc3C)cc21	rot3_4741ee8636
3	O=C1NCCC2NC(c3cccc4ccc(Nc5ccccc5)nc34)NC12	rot3_0e31d0934c
3	C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cc[nH]n5)cc34)ncn2)C[C@H](C)O1	rot3_5fa3790a5f
3	N#Cc1ccc(Nc2ncc3ccnc(N4CCC5(COC5)C4)c3n2)c(Cl)c1	rot3_e383978f62
3	Nc1cccnc1C(=O)Nc1ccc(N2CC3(CCCC3)CC2=O)c(Cl)c1	rot3_dc6b8a2a8a
3	CCCN[C@@H]1CCC2N=C(N)SC2C1	rot3_8137d3eba8
3	C1=Cc2ccc3cc(/C=N/c4nc(-c5ccccc5)cs4)cc4c3c2C(=CC4)C1	rot3_dd04d939a8
3	Cc1cc(Cl)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1	rot3_d1f7913086
3	O=Cc1c(O)ccc2cc(-c3ccc(C(=O)N4CC5CC4CN5)s3)ccc12	rot3_e50d8e36e3
3	O=C(OCc1csc(Br)c1)N1CCC2(CC1)CN(C(=O)c1ccc3nn[nH]c3c1)C2	rot3_12239b27a8
3	Cc1cc(S(N)(=O)=O)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C	rot3_fab00a36e0
3	O=C(c1cccc(O)c1O)c1cccc(-c2cccc(O)c2F)[n+]1[O-]	rot3_41fd6c91ef
3	COC(=O)c1cc2occc2n1CC(=O)C(C)(C)C	rot3_77095fcf92
3	CCN=C(S)NNc1nncc2ccccc12	rot3_d86fbc2339
3	CC(c1ccccc1)C1CC1(C)C(C)O	rot3_324e5ff72c
3	O=C(O)C1SCCN1C(=O)Nc1ccccc1-c1ccccc1	rot3_8219ba1e21
3	COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O	rot3_3d67159640
3	O=Cc1csc(-c2ccc(-c3cccs3)s2)c1	rot3_9949a87679
3	CC(C)Oc1ccc(NC2=NC(=O)C3C=Cc4cc(Cl)ccc4C3=N2)cc1	rot3_8c7bcef8b3
3	CS(=O)(CCCO)=NC(=O)C(F)(F)F	rot3_eb47d69f16
3	C[S+]([O-])c1ccc(C2=C(c3cccc(Cl)c3)C(=O)C(C)(C)O2)cc1	rot3_eeacfc10a7
3	c1cc(-c2ccc3oc(CC4CCCC4)nc3c2)ccn1	rot3_cf23cc7691
3	CC(C)c1cc(C(=O)N2CCC(n3cc(Br)c(C#N)n3)C2)[nH]n1	rot3_6550f9c81d
3	Cc1cccc(Nc2c(C)nc3c(N)cc(N4CCOCC4)nn23)c1C	rot3_ddec323231
3	COC(=O)N[C@@H]1Cc2cn(OC)c3cccc(c23)[C@H]1C=C(C)C	rot3_88c429bdb3
3	c1cc2cc(-c3ccc(O[C@H]4CN5CCC4CC5)nn3)ccc2[nH]1	rot3_6995aa9669
3	CCOC1=CC=CC2=Nn3c(C4CCNC(C)C4)cc(=O)nc3C12	rot3_fb0c4b5bc5
3	COCC(=O)Nc1ccc2c(c1)[C@]1(CCO2)CS(=O)(=O)N(C)C(=N)N1	rot3_90799dd687
3	Cc1ccc2c(-c3nnc4c(n3)NC(=O)C43CC3)nn(Cc3ccc(C)c(F)c3F)c2n1	rot3_4a68a91bdd
3	CN(Cc1cc(F)cc(F)c1F)C(=O)C1(C)CC1	rot3_21e079f4bf
3	O=C(O)CCN1CCC2(CC1)COc1cc(C#Cc3ccccc3)ccc12	rot3_06c7e31fa0
3	O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H](C2)[C@H]2C[C@@H]1C(F)(F)C2	rot3_0ca5fa902c
3	N#Cc1cnc(N2CCN(c3nc4c(C(N)=O)cc(F)cc4[nH]3)CC2)cn1	rot3_ecf6805401
3	Cc1cc(I)ccc1Nc1cc2nonc2cc1C(=O)O	rot3_d890d2aacd
3	CC1(C)N=C(c2ccc(Cl)cc2)c2ccc(NS(C)(=O)=O)cc2O1	rot3_b142f1bf1c
3	CC1(COc2cccc3nc(N)nc(N)c23)COC1	rot3_d4eb64874b
3	Cc1cc2c(cc(NC(N)=O)c3nnc(C)n32)n1Cc1ccc(F)cc1F	rot3_8a77aed368
3	COc1ccc(F)cc1-c1cc[nH]c2nc(C3CCN(C(=O)NC#N)CC3)cc1-2	rot3_395cc149fd
3	CC(C)C1c2nc3ccc(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1	rot3_e2c82ec4ee
3	O=c1[nH]c2ncc(-c3ccc(N4CCOCC4)cc3)nc2n1-c1ccc2[nH]cnc2c1	rot3_70a4e6e019
3	C[C@@H]1CC[C@@H](c2nc(C#N)c(N)o2)CN1C(=O)c1ccccc1-n1nccn1	rot3_8d2c719332
3	COc1cncc(CN2CCc3c(sc4ccc(F)cc34)C2)c1	rot3_ff343f996f
3	Cn1c(CCc2cn3ccccc3n2)nc2c3cccnc3ccc21	rot3_95130db30d
3	CC1NNC(=O)C(C)C1c1ccc(Oc2nccn3cccc23)cc1	rot3_267bf1d7a9
3	COCC1CN(c2ncnc3c2sc2nnc(C)c(C)c23)C1	rot3_405734b1e1
3	C[C@@H](O)[C@@H](C(N)=O)N1C[C@@]2(CCCN2C(=O)OC(C)(C)C)C1=O	rot3_102b3bae66
3	C[C@@H](NC(=O)c1ccc2c(c1)CNc1cnccc1-2)C1C=CC=CC1=O	rot3_eb1283cc6f
3	c1nc2c(Nc3cn[nH]c3)nc(C3CCCCC3)cn2n1	rot3_fa61497336
3	CC(C)(C#N)c1cc(CBr)cc(C(C)(C)C#N)c1	rot3_1ca161fb46
3	CC1(C)[C@H](C[C@@H]2C[C@@]2(C)CO)C[C@H]2C[C@]21C	rot3_8575b62d07
3	Fc1ccc(-c2cccc(-c3csc(-c4ccccc4)c3)c2)cc1	rot3_bc371acc4f
3	CC(C)(C)c1nc(-c2cc(N3CC4(COC4)C3)c(C3CC3)cn2)no1	rot3_27f480a916
3	Cn1c(N2CCC3(CC2)COC[C@H]3N)ncc(Sc2cccc(Cl)c2Cl)c1=O	rot3_2be415aac8
3	CC(=O)Nc1cccc(-c2ncccc2-c2ccc3ncc(C#N)n3c2)n1	rot3_2c8cb141c4
3	CC1(C)CCC(CN2CCNCC2)=C(c2ccc(Cl)cc2)C1	rot3_2847841548
3	O=C(NO)[C@@H]1CN(c2ccc(C#CC#C[C@H]3C[C@@H]3CO)cc2)C(=O)O1	rot3_87af1e01c4
3	CNc1ccccc1C1=N[C@@H](CO)[C@H](C)S1	rot3_82a1828255
3	O=C(Nc1c(-c2cccs2)nc2c(Br)cc(Br)cn12)c1ccc(F)cc1	rot3_6170a0b18d
3	O/N=C(\Cc1ccc(F)cc1)c1nc2ccc(Br)cc2o1	rot3_604aca1468
3	Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2nc(F)ccc21	rot3_36a405c5ec
3	CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3cc[nH]n3)c2c1	rot3_ac5e468030
3	CS(=O)(=O)c1cc(C(=O)N=C(N)N)c(N)cc1N1CCCC(O)C1	rot3_0e662cbfc9
3	OCCOc1ncc(C#Cc2ccc(O)cc2)cc1I	rot3_898f194966
3	O=C1/C(=N\S(=O)(=O)C(F)(F)F)NCCN1Cc1ccc(Cl)nc1	rot3_66a67813b2
3	COC(=O)Sc1nc2cc(-n3nc(C)n(C(F)F)c3=O)c(F)cc2s1	rot3_3059233657
3	N#Cc1cccc(-c2nc(N)c3cc(C4(c5ccccc5)CC4)sc3n2)c1	rot3_3896037ac0
3	CC(C)c1nn2c(N3CCOCC3)nccc2c1-c1ccc2n[nH]cc2c1	rot3_41bd263f11
3	N#CN1CCC(F)(C(=O)Nc2cn3cc(-c4cc[nH]n4)ccc3n2)C1	rot3_5d37647b22
3	CC1CN(C(=O)c2cc(CC3N=NC(=O)c4ccccc43)ccc2F)Cc2nnc(I)n21	rot3_fbdb8d0846
3	CN1CCN(c2ccc(-c3cn4c(-c5ccsc5)cnc4cn3)cn2)CC1	rot3_61444ae618
3	CN(C)C(=O)c1ccc(-c2cc[nH]c3nnc(-c4ccsc4)c2-3)cc1	rot3_5cdb138b97
3	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)OC(CC(N)=O)c1cc(=O)n(C)cc1-2	rot3_c440fe0fc4
3	NC(=O)c1cccc2c1O/C(=C\c1ccc(-c3nn[nH]n3)c(F)c1)C2=O	rot3_770ccc894c
3	N#Cc1ccc2nc(-c3cncnc3C(F)F)n(C3CC3)c2n1	rot3_8ebad3914f
3	[N-]=[N+]=NCC1CCC(c2cc(=O)c3ccc4ccccc4c3o2)CC1	rot3_5b4465e40d
3	Nc1c(C(=O)N[C@@H]2CC[C@H](c3ccccc3)c3ccccc32)[nH]c(=O)[nH]c1=O	rot3_405efe1f00
3	O=C(/C=C1\Nc2ccccc2C(=O)N2CCC[C@@H]12)/C=C/c1c[nH]c2ccc(I)cc12	rot3_9dd90de86e
3	CCCCc1cc2c(N)nc3ccc(C)cc3n2n1	rot3_ca8715522f
3	N#Cc1ccc(NC(=O)NCc2cnc3scc(C#Cc4ccc(Cl)s4)n23)cc1	rot3_3b410d4693
3	Cc1ncc(-c2ccn3ncc(-c4ccnc(C5CCOCC5)c4)c3n2)cn1	rot3_b267605328
3	O=C(C1=CC[C@@H](c2ccc(Br)cc2)[C@@]2(S1)C(=O)Nc1ccccc12)c1ccccc1	rot3_1cfc5cfe6f
3	Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(CN)COC2)c1	rot3_66d2b8e8b9
3	Cc1ccccc1CN1CC2(C1)CN(c1cn[nH]c(=O)c1Br)C2	rot3_b49ce72977
3	Clc1cccc(-c2c[nH]nn2)c1/C=C/C1CCCCC1	rot3_29da4c7d8a
3	O=C1c2cnc(Nc3ccc4n[nH]cc4c3)nc2OCN1c1c(Cl)cccc1Cl	rot3_2b6c45ad06
3	N#Cc1ccc(C2CC(=O)C3NC(C4CC4)=C(c4ccc(Cl)cc4)N3N2)cc1	rot3_a5ce8a85d0
3	CCC1(CC)C(=O)N(c2cccnc2)C1=O	rot3_b032724342
3	CNC(=O)c1ccc(N2C(=O)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F	rot3_fc3a3214e0
3	Cc1c2c(N)c(C(=O)NC3CN(c4ccc(C(F)(F)F)nc4)C3)ccc2nn1C	rot3_cbacacb293
3	Fc1cccc2c1c(N1CCOCC1)nc1c(-c3cc(C4CC4)no3)ncn12	rot3_b818d1f4df
3	C=C[C@H]1CC[C@@H](C#N)N1C(=O)[C@@H](N)C1CCCC1	rot3_4b2d2dba59
3	N/C(=N\[C@@H]1C[C@@H]1c1ccccc1)Nc1ccc(Br)cn1	rot3_9318a26378
3	N#C/C(=C\c1ccc2[nH]ccc2c1)C(=N)C(C#N)C#N	rot3_04e32a34ed
3	N#Cc1ccc(C2=NO[C@H](Cc3ccccc3)C2)cc1	rot3_a6853035aa
3	COc1cc(/C=C/c2cc(C)sn2)cc(C(C)(C)C)c1O	rot3_d7a35be0ec
3	Cc1nc2c(/C=C/Cc3ccccc3)cccn2c1N	rot3_c0f263eaf9
3	CC(=O)C(=Cc1cc(O)c(O)c(C(F)(F)F)c1)C(C)=O	rot3_a4f4ca00e3
3	c1ccc(-c2ccnc(Nc3ncnc4cc5c(cc34)OCCO5)n2)cc1	rot3_ae0821091f
3	CCC(N)Cc1ccc2c(c1Cl)CCN2	rot3_6aa5b4bae4
3	O=c1occ(CCl)cc1Cc1ccccc1	rot3_b6f765b3ff
3	FCCCN1CC[C@H]2c3c(Br)cccc3CC[C@H]21	rot3_123f203185
3	CC(C1CC1)N1CCC(C2CCc3ccccc3C2=O)CC1	rot3_34a8f90611
3	Cc1cc(C)c2ncc(NC(=O)Nc3c(F)cc(F)cc3F)c(-c3ccccc3Cl)c2c1	rot3_83134d8339
3	Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1	rot3_8a997b5fb7
3	Cc1cc(C)c2c(c1)-c1nn(CCC(=O)O)c(=O)cc1CC2	rot3_421efcc934
3	Cc1noc(C2CN(c3ncnc4[nH]cc(-c5cccc(C#N)c5)c34)CCO2)n1	rot3_eb1c926e3c
3	CCC(C)N1CC=Cc2c(nc(-c3ccccc3)c3ccccc23)C1=O	rot3_9f582e2708
3	COc1ccc(Cl)cc1N1CCN(C2CC3CCC(C2)N3C)C1=O	rot3_7ec8b4bf70
3	COC(=O)[C@@H](N)[C@@H]1CC[C@@H](/N=C(/C)N)C1	rot3_e74c29c29e
3	Fc1cccc(C#CCSc2nsnc2C23CN4CC2C3C4)c1	rot3_aff98e0b4d
3	[NH3+]CP(=O)([O-])CP(=O)([O-])O	rot3_f5cd8b4bf3
3	Cc1nc2ccc(C)c(Sc3ccnc(N(C)C)c3)c2c(=O)[nH]1	rot3_9220518906
3	CCc1cn(-c2ccc(F)cc2C)c2c1cnc1c(OC)cccc12	rot3_787e0e02d8
3	N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC[C@@H](O)C4)cc3)cc12	rot3_3618288e53
3	COc1c(I)cc(CC2NCCc3nc(N)sc32)cc1I	rot3_9fd59f7b85
3	Cc1c(C)n([C@H](C)c2ccccc2)c2nc(-c3cnccn3)nc(N)c12	rot3_9064568f69
3	N=C(Nc1cccc(CN)c1)c1ccco1	rot3_1e12e34649
3	N#Cc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccc(F)cc3F)CC1)O2	rot3_9990c5cf6a
3	CC(=O)NCC1C2CC3CCC1N3C/C2=C\c1cccs1	rot3_0a294fdf07
3	CCCCc1nc2ncnc-2c2nc(C)[nH]n12	rot3_51515983c4
3	COc1ccccc1[C@H]1COC2(CCCNC2c2ccccc2)C1	rot3_41e126c3b0
3	CC(C)N(C(C)C)S(N)(=O)=O	rot3_de7a4abf11
3	Cc1ccc(CO)cc1-c1ccc2c(n1)n(C)c(=O)n2CC(C)(C)C	rot3_288bdeab1b
3	CC(C)(C)C(=O)Sc1ccc(Cl)cc1NC(=O)C1(C)CCCCC1	rot3_f8ad623c2c
3	CC(c1ccccc1)C1C(=O)OC(C)(C(=O)NC(C)(C)C)C1=O	rot3_a577e619c2
3	COc1ccc2c(c1)C(=O)C(c1[nH]c3ccc(OC)cc3c1O)=N2	rot3_e934454a1f
3	CC1=C2CCc3cc(OCc4ccc(C(F)(F)F)cc4)ccc3N2CCC1=O	rot3_8dc104e8fd
3	O=c1[nH]c(Oc2cnn(C3CCCC3)c2)nc2cnccc12	rot3_806ef5e643
3	CN(C)CC[N+]1=CCc2ccccc21	rot3_b95cf738d1
3	O=NCc1ccc(-c2cccnc2)s1	rot3_ac438650fe
3	Cn1nnnc1CC1(CN)CCCCC1	rot3_2a525ed3d2
3	CCCc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1	rot3_ce37b82eee
3	O=c1n(CCN2CCCCC2)c(O)c2n1CCCC2	rot3_d8937dde53
3	CC(C)C(C)OC1CC(=O)CC2C(=O)c3c(O)ccc(O)c3C(=O)C12	rot3_eea06f739b
3	Cc1cccc(C#CC(Sc2cccc(Cl)c2)C(C)C)n1	rot3_36f6d1872c
3	S=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1	rot3_427f8a9981
3	O=C1OC[C@H]2[C@@H]1Cc1c(F)cc(F)cc1[C@@H]2/C=C/c1ccc(-c2cccc(Cl)c2)cn1	rot3_6fc0a64736
3	FC(F)(F)Oc1ccc(C2=NC(c3cc(Cl)cc(Cl)c3)CN2)cc1Cl	rot3_e5cb9a74ff
3	Cc1oc2c(CC(C)C)c(O)c(O)c(O)c2c(=O)c1-c1ccccc1	rot3_0324197bdf
3	COc1ccc2c(c1)CN(C(=O)N(C)C)N=C2Cc1c(Cl)cncc1Cl	rot3_bd4766e4fc
3	CN(C)CC1CC1c1n[nH]c2ccc(C#N)cc12	rot3_d2b92e6518
3	CC1=NN=C2c3cc(Cl)ccc3N(CCCN)C(=O)C12	rot3_95cb36b8e1
3	FC(F)(F)c1ccc(-c2nc(N3CCN(c4ncccc4C(F)(F)F)CC3)[nH]c2Cl)cc1	rot3_4e068ad122
3	N#CCC1c2ccc(Cl)cc2CCC1NC(=O)Nc1cccc2cnccc12	rot3_0c6a4c9856
3	O=C(NO)c1ccc(/C=C/c2ccccc2)o1	rot3_4a385cf36e
3	O=c1cc(N2CCCCC2)oc2c(-c3ncc(-c4ccoc4)s3)cccc12	rot3_3a4d05537d
3	N#CCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O	rot3_5fdc2b0c46
3	[N-]=[N+]=NCc1cc(=O)n(-c2ccccc2)s1	rot3_36d2c408fb
3	CC(=O)c1c(Nc2ccc(Br)cc2Br)nc2c(Cl)ccc(C)c2c1O	rot3_3a1c2464a0
3	CC(=O)NCC[C@@H]1CNC(N)=N1	rot3_409e55703c
3	CSc1nnc(NS(N)(=O)=O)s1	rot3_109c983ee3
3	Nc1nc(Oc2cccc3[nH]c(=O)c(N)nc23)cc(-c2ccc(C(F)(F)F)cc2N)n1	rot3_ccb1a0cea1
3	C1COC(NC(C2CC2)C2CC2)=[NH+]1	rot3_9fd54b5297
3	COc1cc(O)ccc1/C=C1\CCC[NH+]=C1c1cccnc1	rot3_7167ea12f3
3	N[C@H]1CCCCN(P(N)(=O)NS(=O)(=O)O)C1=O	rot3_0cde36789d
3	O=C(c1ccccc1)N1CCN(/N=C/c2c(Cl)nc3sccn23)C1=O	rot3_cbd6b49cfe
3	O=C1CSc2ccc(NC(=O)C3CCN(c4cc(F)c(F)c(F)c4)CC3)cc2N1	rot3_a3f1409091
3	Cc1cc2[nH]c(COc3cc4c(cc3Cl)OCO4)nc2cc1Cl	rot3_81fa5e5bfa
3	CC(C)(C)Cn1c(-c2oc(P(=O)(O)O)c(Cl)c2Cl)nc2c(N)ncnc21	rot3_5a38f0c9eb
3	CC1c2cc(OC(=O)N(C)C)ccc2NC1[n+]1cccc(C(N)=O)c1	rot3_aa9b450f2b
3	CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1/C(C)=C/c1ccccc1	rot3_88fdf8b227
3	NC(=O)c1cn(-c2ccc(O)cc2C(F)(F)F)c2cc(-c3ccncc3)ccc2c1=O	rot3_020c0e73bd
3	COc1cc(-c2cnc3c(N4CCC(F)(F)CC4)snc3c2)ccc1N	rot3_36a5c6074b
3	Cc1cccc(-c2nc(Nc3ccc4nn[nH]c4c3)c3ccccc3n2)n1	rot3_0e0a635953
3	CC(C)(Sc1ccc(Cl)s1)C(=O)O	rot3_b4b4d768d6
3	CN(CC1CC1)[C@@H]1Cc2ccc(O)c3c2[C@@H]2[C@H]1CCC(=O)[C@@H]2O3	rot3_2450a092cb
3	CC(=O)OC1C=CC(=O)N1S(=O)(=O)c1ccc(C)cc1	rot3_c3e4766cc4
3	Cn1cc(CNS(N)(=O)=O)c2ccccc21	rot3_506bc2416f
3	Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(OC(F)(F)F)cc2-3)on1	rot3_8d90a250d7
3	CCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1	rot3_323bb4ea9d
3	CN(C)c1nc2[nH]nc(N)c2c2c1CN(Cc1ccccc1)CC2	rot3_bc328576a3
3	CC(C)CCn1nc2c(cc1=O)CCNCC2	rot3_220eae134b
3	C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12	rot3_a4a888f155
3	CCSC1=NC(c2ccccc2)=NN(c2ccccc2)c2ccccc21	rot3_202146c0ef
3	CC(C)c1nnc2ccc(Sc3ccc(Cl)cc3Cl)cn12	rot3_467c092582
3	CC(=O)c1snc(Nc2cc(Cl)ccc2F)c1N	rot3_4597bb027e
3	O=C(c1ccccc1)c1ccn(-c2nnn[nH]2)c1	rot3_eb9a1865b1
3	N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CO[C@H]3[C@H]2C2CCCC2)cc1Cl	rot3_751893e2eb
3	CC1=Nc2nc3ccccc3n2C(c2ccco2)C1C(=O)Nc1ccc(C(F)(F)F)cc1	rot3_dcc217a29d
3	Cc1nc2c(=O)n(Cc3ccccc3)nc(Cl)c2c2cc(-c3ccccc3)nn12	rot3_dd354e146c
3	CCCCC#Cc1nc2c(N)ncnc2n1[C@@H]1SC[C@@H](O)[C@H]1O	rot3_ef6e3918d6
3	Nc1cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)ncn1	rot3_af29f222ff
3	NCC1CNC(=O)c2cc(-c3ccnc(-c4cnc5ccccc5c4)c3)nn21	rot3_3c9e7af193
3	CC(C)C1C(=O)N(c2ccccc2)C(=O)N(C2CCCCC2)C1=O	rot3_d1c28faec6
3	O=C(Oc1c(I)ccccc1=O)c1ccc([N+](=O)[O-])cc1	rot3_7b7c337f7b
3	CCc1ccc(C(=O)c2cc(I)c(O)c(I)c2)o1	rot3_bd2bf46934
3	CC(C)S(=O)(=O)c1ccc(C2=NCCc3cc4c(cc32)OCO4)cc1	rot3_b094db5221
3	C#CCN(CC#C)N=O	rot3_efeb670870
3	CCCCC1C(=O)CC(=O)C1=O	rot3_99cec741ab
3	O=[N+]([O-])/C=N/Nc1ccc(Cl)cc1	rot3_e262e7017e
3	C=C(C)/C=N/ONC(C)=O	rot3_d2a932131e
3	N#CC(C#N)=C(C#N)c1cccn1Cc1ccccc1	rot3_5e5f916aaf
3	C1=NC2=NCNC2=C(NCc2ccccc2)N1	rot3_cdd581b7e1
3	C=CCOC1COC1	rot3_86d1943e9f
3	CSC(=C[N+](=O)[O-])SC	rot3_7e4ec2dd17
3	COc1ccc(C2S(=O)(=O)CCCS2(=O)=O)cc1OC	rot3_27f95ae120
3	N=C1NCC(CSS(=O)(=O)O)S1	rot3_8f999ec32d
3	CCCC1C(CC)C=NN1C	rot3_9b7e881ff1
3	Cc1cnc(SCc2ccco2)cn1	rot3_82291f8d2a
3	CCOC(=O)c1cc(O)n(C2CCS(=O)(=O)C2)n1	rot3_86245dd1b1
3	N#[N+]c1ccc(/N=N/c2ccccc2)c2ccc(S(=O)(=O)[O-])cc12	rot3_a31c86d528
3	O=NSCCO	rot3_0ddd0aec76
3	CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@]41O	rot3_4cc40ab291
3	CCSC(=O)C(F)(Cl)[N+](=O)[O-]	rot3_79c9a66bfc
3	CC(=O)N1C2CN3OC(O)(C(COC(N)=O)c4c(O)cc(C=O)cc43)C21	rot3_5eb255ae37
3	N#CCCN(N)c1nc2ccccc2o1	rot3_bb82d7c219
3	O=C(O)Cn1nnnc1-c1ccsc1	rot3_f2d4599b87
3	Nc1ccc(C23CC2C(=O)N(CC2CCCCC2)C3=O)cc1	rot3_a454d850f8
3	CN(C)/N=[N+](\[O-])c1ccc(C(N)=O)cc1	rot3_1f24f6a89f
3	O=C(O)[C@@H]1CCC(=O)N1C(=O)OCC1c2ccccc2-c2ccccc21	rot3_b7cfd4a6f3
3	CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2cccc(Cl)c21	rot3_2ffe7e6163
3	C=C(Cl)c1c(OC)ccc2ccc(OC)cc12	rot3_d40f27e661
3	NNc1ccc(C(=O)ON2C(=O)CCC2=O)cc1	rot3_d86ee138db
3	C[C@H](N=C=O)c1ccc2oc(-c3ccc(F)cc3)nc2c1	rot3_a4dfbd6058
3	CC1(C)OC2C(COC(=O)C(C)(C)C)CC(C3=CC(=O)NC3=O)C2O1	rot3_fb1116c7ec
3	CSC1=Nc2ccccc2N2C(=O)C(Oc3ccccc3)C2(c2ccc(Cl)cc2)C1	rot3_a425abb128
3	C=C(C)/C=C/CC(=C)C	rot3_0139415ca4
3	CCCCp1cccc1	rot3_36e58f01a1
3	COC1(Sc2ccc(C)cc2)C(=O)Oc2ccccc21	rot3_d82e0f6297
3	CN(C)N(C)CCC#N	rot3_0b890f6b56
3	Cc1oc(C2(C)CCCCC2)nc1CC(=O)O	rot3_6e73958785
3	O=C(NC(=S)Nc1ccc(Br)cc1)c1coc([N+](=O)[O-])c1	rot3_9127bf2b7d
3	CC(=O)N(OS(=O)(=O)O)c1ccc2c(ccc3ccccc32)c1	rot3_1d763d3cca
3	CCCC(S)CN	rot3_6f7fdb1e42
3	CC(=O)Nc1cnc(COC(N)=O)n1C	rot3_183f365dd7
3	CCOc1ccc2c3c1O[C@H]1C(OC)=CC=C4[C@@H](C2)N(C)CC[C@]431	rot3_683bce07d7
3	Cc1ccc(-c2n/c(=N\Cc3ccccc3)ss2)cc1	rot3_1e18929664
3	CC1=CC(=O)C2(O[C@H]2C(=O)CC(C)C)C(=O)N1	rot3_5fea940ed0
3	CCCc1[nH]c(=O)oc1-c1ccncc1	rot3_1bec419959
3	CC(=O)Nc1ccc(/C=N/n2nnc3c([nH]c4ccccc43)c2=O)cc1	rot3_79a90bc055
3	CCC(=O)Nc1nnc2ccc(N3CCCCC3)nn12	rot3_6c6329da2e
3	O=C1NC(=O)C(Oc2ccc(-c3ccccc3)cc2)=C1O	rot3_c71ac9da91
3	CC1(C)CC(=O)NC(CC2=NNC(c3ccccc3)C2)C1	rot3_f30cd54871
3	CN1CCC/C1=N\[C@@H](CS)C(=O)O	rot3_3115d62c82
3	Cc1cccc(CCc2nn3c(=O)c4[nH]nnc4nc3s2)c1	rot3_8c104eca47
3	CCOC1=NCCn2c(Cc3ccccc3)nc3cc(Cl)cc1c32	rot3_7a9013589d
3	CCOC(=O)c1c[nH]nc1/N=C1\CCCCN1C	rot3_c1b1a26c36
3	CCNCC(C)(C)O	rot3_6014e9d12a
3	Nc1ccccc1SCc1ncon1	rot3_3fd42e4fc3
3	C=C1CC[C@@H]2CCCC[C@H]2[C@@]1(C)CC(=O)OCC	rot3_fc75aabfd5
3	CC1=NC(C(SC2=NCCN2)c2ccccc2)C(=O)O1	rot3_d9575a055d
3	COC(=O)C1C(OC(=O)c2ccccc2)CC2CC[C@H]1[N+]2=O	rot3_2668cacd15
3	C=C1C(=O)O[C@@H]2[C@H]1C(=O)O[C@@H]2CCCC	rot3_db1c6e7fd8
3	COC(=O)[C@@H]1[C@H]([C@H](O)C(C)(C)O)C1(C)C	rot3_8a474edd51
3	CC[C@H](C)/C=C(\C)[C@H]1OCc2c(oc(=O)c(C)c2O)[C@@]1(C)O	rot3_da1f9811df
3	CC(C)(C)C(Cc1ccc(Br)cc1)C(=O)n1cncn1	rot3_f51d1e9660
3	CCC(=O)/C(=N/O)Sc1ccccc1	rot3_da012a9598
3	CC(=O)O[C@H]1C[C@@H](C)[C@H](C=O)[C@@]2(O)[C@@H]1C(C)(C)C[C@]2(C)C=O	rot3_382c96fe7f
3	O=C1NC(=O)C(/N=N/c2cc(Cl)cc(S(=O)(=O)O)c2O)C(=O)N1	rot3_988516c699
3	C=C(SP(=O)(O)O)C(=O)O	rot3_4c873ca283
3	CCc1c2n(c(=O)n(CC)c1=O)CC(CO)O2	rot3_9ed84d72d1
3	NOC(=O)CCc1c[nH]oc1=O	rot3_88bb9c76ad
